problem,pRef_method,ps_budget,ps_population,metrics,depth,order
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,8
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,3
SAT_S,CRO,5000,100,simplicity variance,0,2
SAT_S,CRO,5000,100,simplicity variance,1,1
SAT_S,CRO,5000,100,simplicity variance,1,1
SAT_S,CRO,5000,100,simplicity variance,2,1
SAT_S,CRO,5000,100,simplicity variance,2,0
SAT_S,CRO,5000,100,simplicity variance,2,2
SAT_S,CRO,5000,100,simplicity variance,2,1
SAT_S,CRO,5000,100,simplicity variance,3,0
SAT_S,CRO,5000,100,simplicity variance,3,0
SAT_S,CRO,5000,100,simplicity variance,3,0
SAT_S,CRO,5000,100,simplicity variance,3,2
SAT_S,CRO,5000,100,simplicity variance,3,1
SAT_S,CRO,5000,100,simplicity variance,3,1
SAT_S,CRO,5000,100,simplicity variance,3,2
SAT_S,CRO,5000,100,simplicity variance,4,0
SAT_S,CRO,5000,100,simplicity variance,4,0
SAT_S,CRO,5000,100,simplicity variance,4,0
SAT_S,CRO,5000,100,simplicity variance,4,1
SAT_S,CRO,5000,100,simplicity variance,4,1
SAT_S,CRO,5000,100,simplicity variance,4,0
SAT_S,CRO,5000,100,simplicity variance,4,2
SAT_S,CRO,5000,100,simplicity variance,4,1
SAT_S,CRO,5000,100,simplicity variance,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,0,3
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,1,4
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,1,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,2,6
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,2,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,10
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,9
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,6
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,15
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,3
SAT_S,CRO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance,0,3
SAT_S,PSO,5000,100,simplicity variance,1,1
SAT_S,PSO,5000,100,simplicity variance,1,2
SAT_S,PSO,5000,100,simplicity variance,2,0
SAT_S,PSO,5000,100,simplicity variance,2,0
SAT_S,PSO,5000,100,simplicity variance,2,1
SAT_S,PSO,5000,100,simplicity variance,2,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,0,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,1,5
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,1,3
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,6
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,8
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,3
SAT_S,PSO,5000,100,simplicity variance,0,1
SAT_S,PSO,5000,100,simplicity variance,1,2
SAT_S,PSO,5000,100,simplicity variance,1,1
SAT_S,PSO,5000,100,simplicity variance,2,1
SAT_S,PSO,5000,100,simplicity variance,2,2
SAT_S,PSO,5000,100,simplicity variance,2,0
SAT_S,PSO,5000,100,simplicity variance,2,2
SAT_S,PSO,5000,100,simplicity variance,3,2
SAT_S,PSO,5000,100,simplicity variance,3,1
SAT_S,PSO,5000,100,simplicity variance,3,3
SAT_S,PSO,5000,100,simplicity variance,3,2
SAT_S,PSO,5000,100,simplicity variance,3,0
SAT_S,PSO,5000,100,simplicity variance,3,0
SAT_S,PSO,5000,100,simplicity variance,3,0
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,0,3
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,1,7
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,1,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,5
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,8
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,5
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,13
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,6
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance,0,2
SAT_S,PSO,5000,100,simplicity variance,1,1
SAT_S,PSO,5000,100,simplicity variance,1,1
SAT_S,PSO,5000,100,simplicity variance,2,1
SAT_S,PSO,5000,100,simplicity variance,2,1
SAT_S,PSO,5000,100,simplicity variance,2,2
SAT_S,PSO,5000,100,simplicity variance,2,1
SAT_S,PSO,5000,100,simplicity variance,3,1
SAT_S,PSO,5000,100,simplicity variance,3,1
SAT_S,PSO,5000,100,simplicity variance,3,0
SAT_S,PSO,5000,100,simplicity variance,3,1
SAT_S,PSO,5000,100,simplicity variance,3,2
SAT_S,PSO,5000,100,simplicity variance,3,1
SAT_S,PSO,5000,100,simplicity variance,3,1
SAT_S,PSO,5000,100,simplicity variance,4,1
SAT_S,PSO,5000,100,simplicity variance,4,1
SAT_S,PSO,5000,100,simplicity variance,4,0
SAT_S,PSO,5000,100,simplicity variance,4,1
SAT_S,PSO,5000,100,simplicity variance,4,0
SAT_S,PSO,5000,100,simplicity variance,4,0
SAT_S,PSO,5000,100,simplicity variance,4,1
SAT_S,PSO,5000,100,simplicity variance,4,1
SAT_S,PSO,5000,100,simplicity variance,4,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,0,4
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,1,6
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,1,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,8
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,4
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,2,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,16
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,3,5
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,10
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,11
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,1
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,4
SAT_S,PSO,5000,100,simplicity variance estimated_atomicity,4,2
