total_ps_budget,island_amount,pRef_origin_method,miner_algorith,population_size,ps_budget_per_run,mined_count,target_count,found_count,uses_custom_crowding_operator,runtime
continuous,2 5 10 20,GA SA uniform,MOEAD NSGAII NSGAIII,continuous,continuous,continuous,continuous,continuous,False True,continuous
,,,,,,,,,,
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,38.137553691864014
10000.0,5,uniform,NSGAII,500.0,1000.0,158.0,30.0,5.0,True,40.07750701904297
10000.0,5,uniform,NSGAIII,100.0,1000.0,49.0,30.0,2.0,False,39.58439660072327
10000.0,5,uniform,NSGAIII,200.0,1000.0,45.0,30.0,1.0,False,38.06836414337158
10000.0,5,uniform,NSGAIII,500.0,1000.0,39.0,30.0,1.0,False,36.977092027664185
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,39.12454581260681
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,37.02808403968811
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,37.352895975112915
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,3.0,False,46.09326648712158
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,3.0,False,42.07977867126465
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,False,42.38080811500549
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,3.0,True,40.990423917770386
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,42.29431128501892
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,True,41.914992570877075
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,False,67.02200412750244
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,81.37300825119019
10000.0,5,uniform,NSGAII,500.0,1000.0,190.0,30.0,5.0,False,82.53482723236084
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,6.0,True,91.24433064460754
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,8.0,True,80.69641399383545
10000.0,5,uniform,NSGAII,500.0,1000.0,193.0,30.0,2.0,True,85.36430072784424
10000.0,5,uniform,NSGAIII,100.0,1000.0,47.0,30.0,0.0,False,86.95310473442078
10000.0,5,uniform,NSGAIII,200.0,1000.0,50.0,30.0,0.0,False,82.92757749557495
10000.0,5,uniform,NSGAIII,500.0,1000.0,41.0,30.0,0.0,False,85.15273690223694
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,86.70942401885986
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,83.17733073234558
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,86.98512125015259
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,90.36698746681213
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,4.0,False,87.97551727294922
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,False,88.08062362670898
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,True,87.20339488983154
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,4.0,True,87.40349507331848
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,87.32851529121399
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,16.11302423477173
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,1.0,False,16.172703742980957
10000.0,5,GA,NSGAII,500.0,1000.0,100.0,30.0,1.0,False,15.103548049926758
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,6.0,True,20.21808123588562
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,17.058594465255737
10000.0,5,GA,NSGAII,500.0,1000.0,103.0,30.0,1.0,True,17.071075439453125
10000.0,5,GA,NSGAIII,100.0,1000.0,47.0,30.0,2.0,False,19.09487271308899
10000.0,5,GA,NSGAIII,200.0,1000.0,47.0,30.0,0.0,False,17.2115318775177
10000.0,5,GA,NSGAIII,500.0,1000.0,30.0,30.0,0.0,False,16.79994559288025
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,17.12407159805298
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,15.225072145462036
10000.0,5,GA,NSGAIII,500.0,1000.0,120.0,30.0,0.0,True,16.421696186065674
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,26.014984607696533
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,23.953291416168213
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,23.839577674865723
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,21.934433221817017
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,22.31732201576233
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,21.743433237075806
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,5.0,False,45.962486267089844
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,0.0,False,48.70140337944031
10000.0,5,GA,NSGAII,500.0,1000.0,151.0,30.0,2.0,False,48.52803587913513
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,4.0,True,65.87624049186707
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,44.971359968185425
10000.0,5,GA,NSGAII,500.0,1000.0,150.0,30.0,0.0,True,42.257817029953
10000.0,5,GA,NSGAIII,100.0,1000.0,48.0,30.0,1.0,False,59.7450385093689
10000.0,5,GA,NSGAIII,200.0,1000.0,40.0,30.0,0.0,False,45.78667211532593
10000.0,5,GA,NSGAIII,500.0,1000.0,35.0,30.0,0.0,False,41.9606077671051
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,52.16989278793335
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,37.605050563812256
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,33.36621975898743
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,51.4140510559082
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,51.55156087875366
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,57.53101706504822
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,51.38369631767273
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,51.71020007133484
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,54.34792160987854
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,120.2466049194336
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,92.11250472068787
10000.0,5,GA,NSGAII,500.0,1000.0,105.0,30.0,0.0,False,88.66604566574097
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,120.39978337287903
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,92.54560542106628
10000.0,5,GA,NSGAII,500.0,1000.0,99.0,30.0,2.0,True,87.15666842460632
10000.0,5,GA,NSGAIII,100.0,1000.0,49.0,30.0,1.0,False,106.50086045265198
10000.0,5,GA,NSGAIII,200.0,1000.0,56.0,30.0,2.0,False,85.64142107963562
10000.0,5,GA,NSGAIII,500.0,1000.0,35.0,30.0,1.0,False,82.45509219169617
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,101.01318693161011
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,80.72443413734436
10000.0,5,GA,NSGAIII,500.0,1000.0,154.0,30.0,0.0,True,78.80978107452393
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,107.64954590797424
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,100.20334386825562
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,85.53978133201599
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,98.91113901138306
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,84.18069124221802
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,74.23273205757141
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,False,11.337801456451416
10000.0,5,SA,NSGAII,200.0,1000.0,90.0,30.0,0.0,False,10.653352975845337
10000.0,5,SA,NSGAII,500.0,1000.0,123.0,30.0,0.0,False,10.29866337776184
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,True,9.313314437866211
10000.0,5,SA,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,8.334046602249146
10000.0,5,SA,NSGAII,500.0,1000.0,131.0,30.0,0.0,True,9.89823579788208
10000.0,5,SA,NSGAIII,100.0,1000.0,42.0,30.0,0.0,False,13.482755184173584
10000.0,5,SA,NSGAIII,200.0,1000.0,36.0,30.0,1.0,False,11.383520603179932
10000.0,5,SA,NSGAIII,500.0,1000.0,28.0,30.0,0.0,False,12.646331548690796
10000.0,5,SA,NSGAIII,100.0,1000.0,35.0,30.0,0.0,True,12.087990760803223
10000.0,5,SA,NSGAIII,200.0,1000.0,46.0,30.0,0.0,True,10.415263652801514
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,14.113737106323242
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,20.6441171169281
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,21.984598875045776
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,23.975310802459717
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,23.240763902664185
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,22.138466835021973
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,21.040406942367554
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,1.0,False,31.82243847846985
10000.0,5,SA,NSGAII,200.0,1000.0,63.0,30.0,1.0,False,25.984315872192383
10000.0,5,SA,NSGAII,500.0,1000.0,59.0,30.0,2.0,False,27.949469804763794
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,24.112401485443115
10000.0,5,SA,NSGAII,200.0,1000.0,60.0,30.0,1.0,True,20.865162134170532
10000.0,5,SA,NSGAII,500.0,1000.0,59.0,30.0,1.0,True,20.982015132904053
10000.0,5,SA,NSGAIII,100.0,1000.0,43.0,30.0,3.0,False,24.12342643737793
10000.0,5,SA,NSGAIII,200.0,1000.0,33.0,30.0,0.0,False,27.43788433074951
10000.0,5,SA,NSGAIII,500.0,1000.0,25.0,30.0,1.0,False,20.864739179611206
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,21.63555335998535
10000.0,5,SA,NSGAIII,200.0,1000.0,71.0,30.0,0.0,True,20.803941249847412
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,21.46717882156372
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,24.5497407913208
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,30.56527090072632
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,35.32915711402893
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,38.47869253158569
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,32.47956109046936
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,32.99168395996094
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,66.72971415519714
10000.0,5,SA,NSGAII,200.0,1000.0,64.0,30.0,2.0,False,64.80269312858582
10000.0,5,SA,NSGAII,500.0,1000.0,65.0,30.0,2.0,False,66.62772369384766
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,True,64.10683488845825
10000.0,5,SA,NSGAII,200.0,1000.0,76.0,30.0,4.0,True,67.84069967269897
10000.0,5,SA,NSGAII,500.0,1000.0,63.0,30.0,2.0,True,56.3249294757843
10000.0,5,SA,NSGAIII,100.0,1000.0,34.0,30.0,0.0,False,66.14447140693665
10000.0,5,SA,NSGAIII,200.0,1000.0,33.0,30.0,1.0,False,73.50128221511841
10000.0,5,SA,NSGAIII,500.0,1000.0,33.0,30.0,1.0,False,72.62193417549133
10000.0,5,SA,NSGAIII,100.0,1000.0,49.0,30.0,0.0,True,67.30464458465576
10000.0,5,SA,NSGAIII,200.0,1000.0,87.0,30.0,0.0,True,62.623820543289185
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,57.91539716720581
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,45.06309199333191
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,40.03751349449158
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,40.433414936065674
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,44.32140755653381
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,43.080533504486084
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,42.92296361923218
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,4.0,False,13.715424060821533
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,False,12.313808917999268
10000.0,5,uniform,NSGAII,500.0,1000.0,178.0,30.0,2.0,False,14.290875673294067
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,6.0,True,16.088319301605225
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,8.0,True,15.251219034194946
10000.0,5,uniform,NSGAII,500.0,1000.0,173.0,30.0,3.0,True,16.25492286682129
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,2.0,False,14.078896522521973
10000.0,5,uniform,NSGAIII,200.0,1000.0,59.0,30.0,1.0,False,12.643408298492432
10000.0,5,uniform,NSGAIII,500.0,1000.0,52.0,30.0,1.0,False,14.443366050720215
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,12.648765563964844
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,14.20504117012024
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,13.86684536933899
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,24.368173837661743
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,20.464240312576294
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,21.175984144210815
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,23.732694387435913
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,25.94527769088745
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,4.0,True,25.43142819404602
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,6.0,False,32.20593595504761
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,4.0,False,46.55147409439087
10000.0,5,uniform,NSGAII,500.0,1000.0,177.0,30.0,2.0,False,47.20146656036377
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,True,36.55135679244995
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,7.0,True,28.537554502487183
10000.0,5,uniform,NSGAII,500.0,1000.0,161.0,30.0,6.0,True,38.980621576309204
10000.0,5,uniform,NSGAIII,100.0,1000.0,49.0,30.0,2.0,False,42.72948098182678
10000.0,5,uniform,NSGAIII,200.0,1000.0,54.0,30.0,0.0,False,38.21219253540039
10000.0,5,uniform,NSGAIII,500.0,1000.0,27.0,30.0,0.0,False,37.01923847198486
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,35.62622928619385
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,34.07471179962158
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,31.078492879867554
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,47.94476079940796
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,40.83825922012329
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,False,38.632736682891846
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,37.30116081237793
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,42.443687200546265
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,5.0,True,66.18935084342957
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,6.0,False,80.01114749908447
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,83.59290075302124
10000.0,5,uniform,NSGAII,500.0,1000.0,176.0,30.0,4.0,False,81.12412524223328
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,11.0,True,79.31926703453064
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,87.791508436203
10000.0,5,uniform,NSGAII,500.0,1000.0,168.0,30.0,3.0,True,88.98498463630676
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,1.0,False,87.62324333190918
10000.0,5,uniform,NSGAIII,200.0,1000.0,54.0,30.0,3.0,False,83.70007681846619
10000.0,5,uniform,NSGAIII,500.0,1000.0,45.0,30.0,0.0,False,86.26712417602539
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,88.61830139160156
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,81.40776348114014
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,78.4730122089386
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,88.13163948059082
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,False,87.86069083213806
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,4.0,False,86.73072242736816
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,88.04745841026306
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,83.36965298652649
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,True,78.63250732421875
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,16.801090478897095
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,17.164276123046875
10000.0,5,GA,NSGAII,500.0,1000.0,110.0,30.0,3.0,False,17.45710778236389
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,4.0,True,19.07383942604065
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,16.632020235061646
10000.0,5,GA,NSGAII,500.0,1000.0,108.0,30.0,1.0,True,16.846806287765503
10000.0,5,GA,NSGAIII,100.0,1000.0,46.0,30.0,3.0,False,15.575325965881348
10000.0,5,GA,NSGAIII,200.0,1000.0,39.0,30.0,1.0,False,13.610432147979736
10000.0,5,GA,NSGAIII,500.0,1000.0,36.0,30.0,0.0,False,14.944454908370972
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,15.33554220199585
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,1.0,True,13.952165126800537
10000.0,5,GA,NSGAIII,500.0,1000.0,121.0,30.0,0.0,True,13.277071952819824
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,21.868849277496338
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,21.91673970222473
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,23.354640245437622
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,27.338134765625
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,26.74727177619934
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,2.0,True,29.664549589157104
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,1.0,False,49.049755334854126
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,0.0,False,39.657691955566406
10000.0,5,GA,NSGAII,500.0,1000.0,120.0,30.0,1.0,False,41.649874210357666
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,46.35884094238281
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,47.81502628326416
10000.0,5,GA,NSGAII,500.0,1000.0,100.0,30.0,2.0,True,40.99168014526367
10000.0,5,GA,NSGAIII,100.0,1000.0,48.0,30.0,1.0,False,49.184526443481445
10000.0,5,GA,NSGAIII,200.0,1000.0,42.0,30.0,1.0,False,41.466243743896484
10000.0,5,GA,NSGAIII,500.0,1000.0,38.0,30.0,2.0,False,41.55574178695679
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,47.691425800323486
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,41.11166429519653
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,41.08318781852722
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,43.229127645492554
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,42.69941329956055
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,47.47960710525513
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,43.405747413635254
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,48.20943999290466
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,40.69592332839966
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,100.33735632896423
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,86.98374819755554
10000.0,5,GA,NSGAII,500.0,1000.0,125.0,30.0,1.0,False,86.50261402130127
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,113.53766655921936
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,0.0,True,86.11110234260559
10000.0,5,GA,NSGAII,500.0,1000.0,117.0,30.0,0.0,True,86.23783755302429
10000.0,5,GA,NSGAIII,100.0,1000.0,45.0,30.0,2.0,False,100.1101644039154
10000.0,5,GA,NSGAIII,200.0,1000.0,45.0,30.0,1.0,False,87.15686297416687
10000.0,5,GA,NSGAIII,500.0,1000.0,33.0,30.0,0.0,False,82.20402264595032
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,102.77937865257263
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,85.810378074646
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,81.29174184799194
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,95.73869204521179
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,97.88965559005737
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,97.54949998855591
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,92.69077610969543
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,93.8316502571106
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,93.09694075584412
10000.0,5,SA,NSGAII,100.0,1000.0,45.0,30.0,0.0,False,14.09793734550476
10000.0,5,SA,NSGAII,200.0,1000.0,46.0,30.0,0.0,False,13.296091556549072
10000.0,5,SA,NSGAII,500.0,1000.0,42.0,30.0,0.0,False,13.098843812942505
10000.0,5,SA,NSGAII,100.0,1000.0,49.0,30.0,0.0,True,12.773689031600952
10000.0,5,SA,NSGAII,200.0,1000.0,54.0,30.0,0.0,True,12.250115156173706
10000.0,5,SA,NSGAII,500.0,1000.0,39.0,30.0,0.0,True,12.887336015701294
10000.0,5,SA,NSGAIII,100.0,1000.0,34.0,30.0,0.0,False,11.748179912567139
10000.0,5,SA,NSGAIII,200.0,1000.0,33.0,30.0,0.0,False,10.809453964233398
10000.0,5,SA,NSGAIII,500.0,1000.0,25.0,30.0,0.0,False,10.897213697433472
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,11.205657005310059
10000.0,5,SA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,10.9434072971344
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,11.394208669662476
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,18.830291032791138
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,20.2011296749115
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,19.210721969604492
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,24.043302059173584
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,26.31627607345581
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,26.008391857147217
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,1.0,False,33.18279480934143
10000.0,5,SA,NSGAII,200.0,1000.0,78.0,30.0,1.0,False,28.42623496055603
10000.0,5,SA,NSGAII,500.0,1000.0,91.0,30.0,2.0,False,29.608783721923828
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,1.0,True,29.764610290527344
10000.0,5,SA,NSGAII,200.0,1000.0,85.0,30.0,2.0,True,26.597121715545654
10000.0,5,SA,NSGAII,500.0,1000.0,82.0,30.0,1.0,True,27.812561750411987
10000.0,5,SA,NSGAIII,100.0,1000.0,37.0,30.0,0.0,False,22.969656229019165
10000.0,5,SA,NSGAIII,200.0,1000.0,34.0,30.0,0.0,False,24.797967433929443
10000.0,5,SA,NSGAIII,500.0,1000.0,24.0,30.0,1.0,False,17.96367573738098
10000.0,5,SA,NSGAIII,100.0,1000.0,49.0,30.0,0.0,True,24.489816188812256
10000.0,5,SA,NSGAIII,200.0,1000.0,67.0,30.0,0.0,True,21.09843373298645
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,22.68654179573059
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,25.649348497390747
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,23.182968378067017
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,22.731162071228027
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,25.64080023765564
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,25.846445083618164
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,34.9695827960968
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,69.86201047897339
10000.0,5,SA,NSGAII,200.0,1000.0,49.0,30.0,0.0,False,60.073646545410156
10000.0,5,SA,NSGAII,500.0,1000.0,54.0,30.0,5.0,False,66.14048624038696
10000.0,5,SA,NSGAII,100.0,1000.0,49.0,30.0,2.0,True,62.2589750289917
10000.0,5,SA,NSGAII,200.0,1000.0,60.0,30.0,2.0,True,70.387521982193
10000.0,5,SA,NSGAII,500.0,1000.0,53.0,30.0,2.0,True,74.63990259170532
