kind,depth,runtime_seconds,problem,pRef_method,pRef_size,mse,mae,r_sq,evs,ps_budget,ps_population,avoid_ancestors,metrics,cp
ps,5,236.67,SAT_L,CRO,10000,15.532352687504591,2.6264163306214114,0.9217753176241998,0.924941274126273,5000.0,100.0,False,simplicity variance,
ps,5,238.44,SAT_L,CRO,10000,25.796148959919886,3.253048477335717,0.8327761512437749,0.8327816746034233,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,73.198,SAT_L,PSO,10000,16.322998193236238,2.998308022782548,0.8375361166211399,0.8397197874093687,5000.0,100.0,False,simplicity variance,
ps,3,74.191,SAT_L,PSO,10000,15.915875226432691,2.8550476018937916,0.8078849840561497,0.8078943918903395,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,133.284,SAT_L,PSO,10000,13.463128415568553,2.657155034568828,0.8018657233605347,0.8018736690125453,5000.0,100.0,False,simplicity variance,
ps,4,132.753,SAT_L,PSO,10000,25.78008553964741,3.58647152100953,0.729697464632694,0.7338870797689377,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,258.209,SAT_L,PSO,10000,22.317661851786113,3.1430261143807594,0.7110477218927964,0.7138620371929139,5000.0,100.0,False,simplicity variance,
ps,5,249.873,SAT_L,PSO,10000,20.291024402590665,3.1293959294387994,0.7655908777158598,0.766789550694798,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,81.384,SAT_M,ACO,10000,13.721225502096429,2.8781257124488477,0.746087667609,0.7460882071834749,5000.0,100.0,False,simplicity variance,
ps,3,75.99,SAT_M,ACO,10000,11.271894198802224,2.205239101631063,0.7657835734139947,0.7698569973786913,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,145.877,SAT_M,ACO,10000,12.997016466105253,2.2071000278819137,0.7653787312987197,0.7663843826769627,5000.0,100.0,False,simplicity variance,
ps,4,158.64,SAT_M,ACO,10000,7.140049046833636,1.5205298365406055,0.8261255307990679,0.8271473125584315,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,246.219,SAT_M,ACO,10000,11.09049117687125,2.3382966248797623,0.7358666143041658,0.7362309648465206,5000.0,100.0,False,simplicity variance,
ps,5,255.779,SAT_M,ACO,10000,8.650936313283403,1.793832990821636,0.8191431383003371,0.8216201174697434,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,69.365,SAT_M,BBO,10000,13.922142465486337,2.7555223425343134,0.6850425637721562,0.6942302863741909,5000.0,100.0,False,simplicity variance,
ps,3,70.424,SAT_M,BBO,10000,14.146685052749396,2.8993428247169177,0.7089017597397278,0.7118744989137101,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,138.296,SAT_M,BBO,10000,13.102090978902238,2.8851820077616646,0.6352782517495544,0.6353664237511996,5000.0,100.0,False,simplicity variance,
ps,4,113.844,SAT_M,BBO,10000,16.342018606382986,2.971492509413116,0.6522216464690136,0.6596059378724692,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,241.398,SAT_M,BBO,10000,11.55644436044839,2.6159702818204753,0.7457240428870746,0.7507018723790041,5000.0,100.0,False,simplicity variance,
ps,5,236.871,SAT_M,BBO,10000,18.160252540938686,3.327976316124537,0.5651637443065721,0.5664922233147685,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,69.887,SAT_M,BRO,10000,9.53296224512446,2.366883502681845,0.640974228878991,0.6415192301629221,5000.0,100.0,False,simplicity variance,
ps,3,62.326,SAT_M,BRO,10000,9.751371267705654,2.3833157806705056,0.4116084456018664,0.41164573226282,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,113.332,SAT_M,BRO,10000,9.026725474257676,2.0982407246915464,0.5065804014455233,0.5077381011070803,5000.0,100.0,False,simplicity variance,
ps,4,125.346,SAT_M,BRO,10000,8.646433184031489,2.284640074119309,0.6263084149184451,0.6267128649500613,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,251.2,SAT_M,BRO,10000,7.057119592116641,2.0032872383341878,0.7343612218510038,0.7358399574453176,5000.0,100.0,False,simplicity variance,
ps,5,237.923,SAT_M,BRO,10000,8.726364900769415,2.2023116976719455,0.5713941399285957,0.573234524309914,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,54.206,SAT_M,CRO,10000,17.07434565510943,2.7069792305373577,0.7297602861283328,0.7316308102097513,5000.0,100.0,False,simplicity variance,
ps,3,52.909,SAT_M,CRO,10000,16.60408083852526,2.746780656069264,0.7817758011210478,0.7820590955206485,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,109.72,SAT_M,CRO,10000,8.3235014413143,2.0131466491651975,0.845166137751598,0.8503863739457034,5000.0,100.0,False,simplicity variance,
ps,4,94.704,SAT_M,CRO,10000,24.974293225134605,3.4543560944168865,0.5530648449067515,0.5556869646762006,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,193.858,SAT_M,CRO,10000,7.6239332645954345,1.8372557294109186,0.8753162166971575,0.8766130180139365,5000.0,100.0,False,simplicity variance,
ps,5,180.627,SAT_M,CRO,10000,9.83746420239228,1.9760100805721645,0.7869003950742179,0.7917526707526971,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,58.914,SAT_M,PSO,10000,10.803465509466566,2.539085688470345,0.804337772131029,0.8113902613682501,5000.0,100.0,False,simplicity variance,
ps,3,55.907,SAT_M,PSO,10000,13.9917924977418,2.8844106873795248,0.6683034114562673,0.6716437535790265,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,116.313,SAT_M,PSO,10000,11.807569258239925,2.6770525729215917,0.7322422193967211,0.7344841089394547,5000.0,100.0,False,simplicity variance,
ps,4,110.228,SAT_M,PSO,10000,8.330367368112574,2.115028453880528,0.7549312548388578,0.7622888159412428,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,218.064,SAT_M,PSO,10000,7.305638494769118,1.8734736246808157,0.6898445320052755,0.6899310587571461,5000.0,100.0,False,simplicity variance,
ps,5,202.003,SAT_M,PSO,10000,5.400778877083533,1.6675737941335071,0.7521931323357223,0.7574982835235615,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,66.469,SAT_S,ACO,10000,3.645620496763112,1.425402298850575,0.5951309912281836,0.605642656406079,5000.0,100.0,False,simplicity variance,
ps,3,58.189,SAT_S,ACO,10000,2.5114838292222945,1.2740027426967722,0.5621846751931011,0.5790513323417537,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,120.417,SAT_S,ACO,10000,3.47469346655152,1.2711766470644628,0.29282647053986677,0.3290436562899184,5000.0,100.0,False,simplicity variance,
ps,4,104.321,SAT_S,ACO,10000,2.8641923995857903,1.1957270256081873,0.5844529290767959,0.586349748197222,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,224.829,SAT_S,ACO,10000,3.93092587411515,1.3596115741638137,0.4677933334977741,0.4699532353025848,5000.0,100.0,False,simplicity variance,
ps,5,202.828,SAT_S,ACO,10000,3.0179247649270695,1.2471232020012506,0.6371150550899569,0.6464537980052663,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,73.874,SAT_S,BBO,10000,5.406370705918179,1.9148745519713257,0.5782855317867395,0.6152659911508671,5000.0,100.0,False,simplicity variance,
ps,3,75.803,SAT_S,BBO,10000,7.667490295378342,2.248645879080662,-0.4799533732128707,-0.3766045299434022,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,127.796,SAT_S,BBO,10000,5.809002741120619,1.7511595233704766,0.31839147698584713,0.45902189352632783,5000.0,100.0,False,simplicity variance,
ps,4,112.544,SAT_S,BBO,10000,5.139300043392957,1.8007860801978446,0.6428577787104082,0.6429819679784552,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,210.217,SAT_S,BBO,10000,4.77772574767485,1.6624264624264629,0.6907253201806336,0.6918996171950202,5000.0,100.0,False,simplicity variance,
ps,5,193.605,SAT_S,BBO,10000,2.3306137216962215,1.1953642509635416,0.6822833508704795,0.7038723717619594,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,65.46,SAT_S,BRO,10000,7.343024739783761,2.152637718227342,0.485117386594332,0.4877749525368703,5000.0,100.0,False,simplicity variance,
ps,3,65.282,SAT_S,BRO,10000,8.871388560429029,2.397762046509624,0.21513114261119337,0.21919150811385124,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,127.146,SAT_S,BRO,10000,5.02759169014632,1.7954212089945665,0.43230962314030286,0.436133349656746,5000.0,100.0,False,simplicity variance,
ps,4,111.847,SAT_S,BRO,10000,4.909427864503625,1.8036868686868694,-0.4397149162767233,-0.13945736804641218,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,265.95,SAT_S,BRO,10000,6.1283276777708675,1.942654780763018,0.44643051705422054,0.44659695371633623,5000.0,100.0,False,simplicity variance,
ps,5,250.963,SAT_S,BRO,10000,6.974291181274559,2.0267018270072135,0.4573954449758999,0.45869603707628104,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,71.444,SAT_S,CRO,10000,7.18838408292257,1.9374253401703494,0.6173685264029714,0.6330145001694754,5000.0,100.0,False,simplicity variance,
ps,3,69.895,SAT_S,CRO,10000,4.270202258935511,1.715367034826209,0.47466688600982054,0.6683244411868987,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,139.072,SAT_S,CRO,10000,5.047384348535866,1.8344646464646468,0.6736379869816971,0.6838564303211394,5000.0,100.0,False,simplicity variance,
ps,4,115.02,SAT_S,CRO,10000,6.18501507204981,1.8422146636432346,0.4591183485532534,0.45935902295563824,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,189.009,SAT_S,CRO,10000,2.691346021282879,1.3042207222820956,0.7462779629809073,0.746330938039943,5000.0,100.0,False,simplicity variance,
ps,5,168.365,SAT_S,CRO,10000,4.346632116087578,1.3879468382952702,0.6341234149934695,0.6440153881169723,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,3,52.221,SAT_S,PSO,10000,2.386626946586611,1.202540326475417,0.4863988582192069,0.48784894358680764,5000.0,100.0,False,simplicity variance,
ps,3,62.963,SAT_S,PSO,10000,2.328189966811811,1.1689280477586954,0.3035154758938666,0.32750896174811295,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,4,140.849,SAT_S,PSO,10000,3.1491728296422012,1.3798213072271412,0.32103305013894223,0.32572349303752657,5000.0,100.0,False,simplicity variance,
ps,4,114.046,SAT_S,PSO,10000,4.512889271319988,1.5426403460798563,0.23718506375925075,0.2500579702373331,5000.0,100.0,False,simplicity variance estimated_atomicity,
ps,5,188.359,SAT_S,PSO,10000,2.639485053586786,1.2401515151515154,0.69023158295314,0.7069497470158288,5000.0,100.0,False,simplicity variance,
ps,5,201.851,SAT_S,PSO,10000,2.1563606483935804,1.116168286841364,0.7740700870560974,0.77875392278467,5000.0,100.0,False,simplicity variance estimated_atomicity,
